[14-Jun-2022 08:42:58:633] [Worker-5: Initializing OpenEdge tooling - Adding project: CoverYourAssets] [INFO] [AbstractPropathNodeGenerator:200] - {Location=C:/DLC/12.5/gui/adeshar/_mnudefs.i, OpenEdgeProject=CoverYourAssets, p=97fb85dfd51746ed88ca8143b4234987} - Processing completed successfully
[14-Jun-2022 08:42:58:634] [Worker-5: Initializing OpenEdge tooling - Adding project: CoverYourAssets] [INFO] [AbstractPropathNodeGenerator:200] - {Location=C:/DLC/12.5/gui/adm/objects/get-init.r, OpenEdgeProject=CoverYourAssets, p=97fb85dfd51746ed88ca8143b4234987} - Processing completed successfully
[14-Jun-2022 08:42:58:639] [Worker-5: Initializing OpenEdge tooling - Adding project: CoverYourAssets] [INFO] [AbstractPropathNodeGenerator:200] - {Location=C:/DLC/12.5/gui/adm/objects/broker.r, OpenEdgeProject=CoverYourAssets, p=97fb85dfd51746ed88ca8143b4234987} - Processing completed successfully
[14-Jun-2022 08:42:58:645] [Worker-5: Initializing OpenEdge tooling - Adding project: CoverYourAssets] [INFO] [AbstractPropathNodeGenerator:200] - {Location=C:/DLC/12.5/gui/adm/objects/p-updtxn.r, OpenEdgeProject=CoverYourAssets, p=97fb85dfd51746ed88ca8143b4234987} - Processing completed successfully
[14-Jun-2022 08:42:58:651] [Worker-5: Initializing OpenEdge tooling - Adding project: CoverYourAssets] [INFO] [AbstractPropathNodeGenerator:200] - {Location=C:/DLC/12.5/gui/adm/objects/p-abc.r, OpenEdgeProject=CoverYourAssets, p=97fb85dfd51746ed88ca8143b4234987} - Processing completed successfully
[14-Jun-2022 08:42:58:659] [Worker-5: Initializing OpenEdge tooling - Adding project: CoverYourAssets] [INFO] [AbstractPropathNodeGenerator:200] - {Location=C:/DLC/12.5/gui/adm/samples/itemsel.r, OpenEdgeProject=CoverYourAssets, p=97fb85dfd51746ed88ca8143b4234987} - Processing completed successfully
[14-Jun-2022 08:42:58:660] [Worker-5: Initializing OpenEdge tooling - Adding project: CoverYourAssets] [INFO] [AbstractPropathNodeGenerator:200] - {Location=C:/DLC/12.5/gui/adm/objects/p-updsav.r, OpenEdgeProject=CoverYourAssets, p=97fb85dfd51746ed88ca8143b4234987} - Processing completed successfully
[14-Jun-2022 08:42:58:664] [Worker-5: Initializing OpenEdge tooling - Adding project: CoverYourAssets] [INFO] [AbstractPropathNodeGenerator:200] - {Location=C:/DLC/12.5/gui/adm/objects/rb-wrap.r, OpenEdgeProject=CoverYourAssets, p=97fb85dfd51746ed88ca8143b4234987} - Processing completed successfully
[14-Jun-2022 08:42:58:748] [Worker-5: Initializing OpenEdge tooling - Adding project: CoverYourAssets] [INFO] [AbstractPropathNodeGenerator:200] - {Location=C:/DLC/12.5/gui/adm/objects/p-navlbl.r, OpenEdgeProject=CoverYourAssets, p=97fb85dfd51746ed88ca8143b4234987} - Processing completed successfully
[14-Jun-2022 08:42:58:749] [Worker-5: Initializing OpenEdge tooling - Adding project: CoverYourAssets] [INFO] [AbstractPropathNodeGenerator:200] - {Location=C:/DLC/12.5/gui/adm/objects/p-option.r, OpenEdgeProject=CoverYourAssets, p=97fb85dfd51746ed88ca8143b4234987} - Processing completed successfully
[14-Jun-2022 08:42:58:750] [Worker-5: Initializing OpenEdge tooling - Adding project: CoverYourAssets] [INFO] [AbstractPropathNodeGenerator:200] - {Location=C:/DLC/12.5/gui/adm/samples/b-cuslkp.r, OpenEdgeProject=CoverYourAssets, p=97fb85dfd51746ed88ca8143b4234987} - Processing completed successfully
[14-Jun-2022 08:42:58:751] [Worker-5: Initializing OpenEdge tooling - Adding project: CoverYourAssets] [INFO] [AbstractPropathNodeGenerator:200] - {Location=C:/DLC/12.5/gui/adm/samples/b-linord.r, OpenEdgeProject=CoverYourAssets, p=97fb85dfd51746ed88ca8143b4234987} - Processing completed successfully
[14-Jun-2022 08:42:58:754] [Worker-5: Initializing OpenEdge tooling - Adding project: CoverYourAssets] [INFO] [AbstractPropathNodeGenerator:200] - {Location=C:/DLC/12.5/gui/adm/samples/p-savres.r, OpenEdgeProject=CoverYourAssets, p=97fb85dfd51746ed88ca8143b4234987} - Processing completed successfully
[14-Jun-2022 08:42:58:755] [Worker-5: Initializing OpenEdge tooling - Adding project: CoverYourAssets] [INFO] [AbstractPropathNodeGenerator:200] - {Location=C:/DLC/12.5/gui/adm/samples/v-cuscom.r, OpenEdgeProject=CoverYourAssets, p=97fb85dfd51746ed88ca8143b4234987} - Processing completed successfully
